"Molecule ChEMBL ID";"Parent Molecule ChEMBL ID";"Parent Molecule Name";"Warning Type";"Warning Class";"Description";"Country";"First Withdrawn Year";"EFO ID";"EFO Term";"EFO ID for Warning Class";"References"
"CHEMBL1729";"CHEMBL1729";"CISAPRIDE";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
"CHEMBL2108466";"CHEMBL2108466";"GINKGO";"Withdrawn";"immune system toxicity";"anaphylactic symptoms (shock, fever, leukocytosis, and cardiac arrhythmia), in some cases life-threatening";"['Germany']";"[1998]";"MONDO:0100053";"anaphylaxis";"EFO:0011053";"Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL45816";"CHEMBL45816";"MIBEFRADIL";"Withdrawn";"cardiotoxicity";"potential to induce cardiac arrhythmias (including torsades de pointes) especially when taken concomitantly with other medications";"['Worldwide']";"[1998]";"EFO:0004269";"cardiac arrhythmia";"EFO:1001482";"Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf|Type: WHO RefID: EDM-QSM-2001.3 URL: https://www.who.int/publications/i/item/EDM-QSM-2001.3|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL1200322";"CHEMBL1508";"ESCITALOPRAM";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";"Type: FDA RefID: b9453a53-93ac-b103-e053-2995a90a18ff URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9453a53-93ac-b103-e053-2995a90a18ff"
"CHEMBL4585668";"CHEMBL4585668";"BELZUTIFAN";"Black Box Warning";"teratogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0009880";"Type: FDA RefID: 13e15ee0-d679-4fa9-9430-e2e2170474da URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=13e15ee0-d679-4fa9-9430-e2e2170474da"
"CHEMBL3655081";"CHEMBL3655081";"ABROCITINIB";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";""
"CHEMBL1201124";"CHEMBL469";"KETOROLAC";"Black Box Warning";"gastrointestinal toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011050";"Type: DailyMed RefID: 9fdba2e6-969f-4624-b08b-a42f99e4eff9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9fdba2e6-969f-4624-b08b-a42f99e4eff9|Type: DailyMed RefID: 688f5dec-a6db-43c6-a1f8-5df99d08d395 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=688f5dec-a6db-43c6-a1f8-5df99d08d395|Type: DailyMed RefID: 950b7295-3f68-4027-ac2b-2f7d0f5f8ef9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=950b7295-3f68-4027-ac2b-2f7d0f5f8ef9|Type: DailyMed RefID: f5170993-81a9-4eb7-95ac-60697a5ee1d7 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f5170993-81a9-4eb7-95ac-60697a5ee1d7|Type: DailyMed RefID: ccf905ca-e164-4779-9485-2d139c821bad URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ccf905ca-e164-4779-9485-2d139c821bad|Type: DailyMed RefID: 6758cb38-dec8-468f-94e2-613772e39b9a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6758cb38-dec8-468f-94e2-613772e39b9a|Type: FDA RefID: ada5a1a7-44ff-0bca-e053-2a95a90a50b0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ada5a1a7-44ff-0bca-e053-2a95a90a50b0|Type: FDA RefID: 48244614-53ec-47e6-ad48-50814bdcceb7 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48244614-53ec-47e6-ad48-50814bdcceb7|Type: FDA RefID: 0b988801-19bd-46ae-9047-edd40f9d6836 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0b988801-19bd-46ae-9047-edd40f9d6836|Type: FDA RefID: 08674066-7d4b-936d-e063-6394a90abbd7 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=08674066-7d4b-936d-e063-6394a90abbd7|Type: FDA RefID: cdd4d548-33f8-42d6-8eae-e36aa577c050 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cdd4d548-33f8-42d6-8eae-e36aa577c050"
"CHEMBL1615369";"CHEMBL539697";"DABIGATRAN ETEXILATE";"Black Box Warning";"neurotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011057";"Type: DailyMed RefID: 80637981-d5a7-48cb-b7b2-f50807a8ab20 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=80637981-d5a7-48cb-b7b2-f50807a8ab20|Type: DailyMed RefID: 1a214cf1-b41e-46f6-8f24-e3637e6d2612 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a214cf1-b41e-46f6-8f24-e3637e6d2612|Type: FDA RefID: 9ac0a64a-8666-45f7-9d4f-40fd894f7e6d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9ac0a64a-8666-45f7-9d4f-40fd894f7e6d"
"CHEMBL1083993";"CHEMBL633";"AMIODARONE";"Black Box Warning";"musculoskeletal toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011055";""
"CHEMBL464";"CHEMBL464";"ETRETINATE";"Withdrawn";"teratogenicity";"Risk for birth defects";"['Brazil', 'United States', 'France']";"[1989, 1989, 1989]";"EFO:0009880";"Teratogenicity";"EFO:0009880";"Type: USGPO RefID: FR-2014-07-02/pdf/2014-15371.pdf URL: https://www.govinfo.gov/content/pkg/FR-2014-07-02/pdf/2014-15371.pdf|Type: PubMed RefID: 21574210 URL: http://europepmc.org/abstract/MED/21574210|Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134"
"CHEMBL1615369";"CHEMBL539697";"DABIGATRAN ETEXILATE";"Black Box Warning";"vascular toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011062";"Type: DailyMed RefID: 80637981-d5a7-48cb-b7b2-f50807a8ab20 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=80637981-d5a7-48cb-b7b2-f50807a8ab20|Type: DailyMed RefID: 1a214cf1-b41e-46f6-8f24-e3637e6d2612 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1a214cf1-b41e-46f6-8f24-e3637e6d2612|Type: FDA RefID: 9ac0a64a-8666-45f7-9d4f-40fd894f7e6d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9ac0a64a-8666-45f7-9d4f-40fd894f7e6d|Type: FDA RefID: 13649035-a498-4e31-a7ea-8b18cedceca7 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=13649035-a498-4e31-a7ea-8b18cedceca7|Type: FDA RefID: a608e019-db9a-d6fb-cd0d-cecc1351a2b1 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a608e019-db9a-d6fb-cd0d-cecc1351a2b1"
"CHEMBL1083993";"CHEMBL633";"AMIODARONE";"Black Box Warning";"dermatological toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011048";""
"CHEMBL2106217";"CHEMBL87493";"FENFLURAMINE";"Withdrawn";"cardiotoxicity";"Valvulopathy";"['France', 'China', 'United States']";"[1997, 1997, 1997]";"EFO:0009551";"heart valve disease";"EFO:1001482";"Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm|Type: WHO RefID: https://www.who.int/publications/i/item/who-pharmaceuticals-newsletter---n-2-2009 URL: https://www.who.int/publications/i/item/who-pharmaceuticals-newsletter---n-2-2009"
"CHEMBL476";"CHEMBL476";"DACARBAZINE";"Black Box Warning";"hepatotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011052";"Type: DailyMed RefID: 0d81315c-7021-4091-b703-ad135390c936 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0d81315c-7021-4091-b703-ad135390c936|Type: DailyMed RefID: 26e91082-7698-4680-beab-07c47802f0f9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=26e91082-7698-4680-beab-07c47802f0f9|Type: DailyMed RefID: 4c7e5795-feba-425d-7ca3-6cb2c3a1c43c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c7e5795-feba-425d-7ca3-6cb2c3a1c43c|Type: FDA RefID: 64037f45-6245-49f0-9ae8-18d75753ae1f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=64037f45-6245-49f0-9ae8-18d75753ae1f"
"CHEMBL799";"CHEMBL799";"CILOSTAZOL";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";"Type: DailyMed RefID: ceac1ae3-c343-28ca-c083-b748d21a15e6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ceac1ae3-c343-28ca-c083-b748d21a15e6|Type: DailyMed RefID: 1c56a77c-d414-42a4-981f-a46ece442848 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1c56a77c-d414-42a4-981f-a46ece442848|Type: DailyMed RefID: d285d3ee-a306-4ba7-afb8-67e64d5765f1 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d285d3ee-a306-4ba7-afb8-67e64d5765f1|Type: DailyMed RefID: 5c6176ec-ad58-ee78-e053-2991aa0a663d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5c6176ec-ad58-ee78-e053-2991aa0a663d"
"CHEMBL497";"CHEMBL497";"CLIOQUINOL";"Withdrawn";"neurotoxicity";"Implication in subacute myelo- optic neuropathy.";"['Philippines', 'United States', 'United Kingdom', 'Bangladesh', 'Ethiopia', 'Japan', 'Saudi Arabia', 'France', 'Zimbabwe', 'Germany', 'Honduras']";"[1973, 1973, 1973, 1973, 1973, 1973, 1973, 1973, 1973, 1973, 1973]";"EFO:0020919";"subacute myelo-opticoneuropathy";"EFO:0011057";"Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf|Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL2364649";"CHEMBL2364649";"MARGETUXIMAB";"Black Box Warning";"respiratory toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011060";""
"CHEMBL222559";"CHEMBL222559";"TIPRANAVIR";"Black Box Warning";"hepatotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011052";"Type: DailyMed RefID: 08982e49-d2eb-4b25-b01a-1be52fd669ef URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=08982e49-d2eb-4b25-b01a-1be52fd669ef"
"CHEMBL521";"CHEMBL521";"IBUPROFEN";"Black Box Warning";"gastrointestinal toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011050";"Type: DailyMed RefID: a2f34915-4898-3a6e-e053-2a95a90a56a8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a2f34915-4898-3a6e-e053-2a95a90a56a8|Type: DailyMed RefID: 95f98c31-72db-4324-9059-e601d24d0302 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95f98c31-72db-4324-9059-e601d24d0302|Type: DailyMed RefID: 88771e2d-8cb5-1f44-e053-2a95a90a33ce URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=88771e2d-8cb5-1f44-e053-2a95a90a33ce|Type: DailyMed RefID: f2a61c07-e9b7-4d18-acd5-d0ddbc5ce1b2 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f2a61c07-e9b7-4d18-acd5-d0ddbc5ce1b2|Type: FDA RefID: c5eaa3a9-5aa8-46b0-8cec-639bfb327475 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5eaa3a9-5aa8-46b0-8cec-639bfb327475|Type: FDA RefID: a678514a-e7aa-4e04-8a89-0d83a38a5a0a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a678514a-e7aa-4e04-8a89-0d83a38a5a0a|Type: FDA RefID: 03b45386-a802-40b1-b820-0c48d6d9f8ba URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=03b45386-a802-40b1-b820-0c48d6d9f8ba|Type: FDA RefID: 287466a2-fe87-a911-e063-6394a90acb14 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=287466a2-fe87-a911-e063-6394a90acb14|Type: FDA RefID: 26cd56b0-edbb-74f3-e054-00144ff8d46c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=26cd56b0-edbb-74f3-e054-00144ff8d46c"
"CHEMBL1200986";"CHEMBL1200986";"HALOPERIDOL DECANOATE";"Black Box Warning";"psychiatric toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011059";"Type: DailyMed RefID: 3756794f-6c45-409a-8929-734ca64baca0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3756794f-6c45-409a-8929-734ca64baca0|Type: DailyMed RefID: 5632ada4-05bd-4638-a27a-81d37a66a084 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5632ada4-05bd-4638-a27a-81d37a66a084|Type: DailyMed RefID: ad9bb18e-da4b-4188-9fc2-14c71f91d477 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ad9bb18e-da4b-4188-9fc2-14c71f91d477|Type: FDA RefID: 7a6331b5-1f3c-44b0-87e5-a5ef8102d150 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7a6331b5-1f3c-44b0-87e5-a5ef8102d150|Type: FDA RefID: a6e7b58e-d4c9-4d8b-8a18-d3653bff355e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6e7b58e-d4c9-4d8b-8a18-d3653bff355e|Type: FDA RefID: 2cdd9fca-afe5-4bfa-8db1-337beec13c6b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2cdd9fca-afe5-4bfa-8db1-337beec13c6b"
